state,county,county_fips,2000,2004,2008,2012,2016,2020,keep,notes
NEBRASKA,WEBSTER,31181,-0.369151671,-0.422577423,-0.374793616,-0.468427095,-0.599531616,-0.626865672,,
NEBRASKA,WHEELER,31183,-0.587196468,-0.629139073,-0.540909091,-0.5625,-0.677419355,-0.75498008,,
NEBRASKA,YORK,31185,-0.527708978,-0.601588936,-0.493453106,-0.550904799,-0.550697383,-0.518969621,,
NEVADA,CARSON ,32510,-0.191754061,-0.161429932,0.008614865,-0.09018397,-0.140510074,-0.113588217,,
NEVADA,CHURCHILL,32001,-0.458574181,-0.452280942,-0.31475719,-0.39941549,-0.513805083,-0.490567503,,
NEVADA,CLARK,32003,0.065850685,0.048460113,0.189945206,0.145955526,0.107109897,0.093558831,,
NEVADA,DOUGLAS,32005,-0.29798598,-0.289438447,-0.153489809,-0.267651007,-0.321355568,-0.294662485,,
NEVADA,ELKO,32007,-0.598236953,-0.580573519,-0.401273488,-0.531902915,-0.546904467,-0.554675047,,
NEVADA,ESMERALDA,32009,-0.441955193,-0.557172557,-0.453302961,-0.517241379,-0.624113475,-0.672916667,,
NEVADA,EUREKA,32011,-0.575866189,-0.578590786,-0.563758389,-0.688118812,-0.759953162,-0.776785714,,
NEVADA,HUMBOLDT,32013,-0.499005964,-0.472330911,-0.296080508,-0.360898329,-0.48733095,-0.538926779,,
NEVADA,LANDER,32015,-0.577630958,-0.578665368,-0.422930542,-0.483140878,-0.590551181,-0.615551537,,
NEVADA,LINCOLN,32017,-0.465746421,-0.56717147,-0.465116279,-0.599907063,-0.650093809,-0.710139002,,
NEVADA,LYON,32019,-0.27643429,-0.320622704,-0.177652466,-0.286047053,-0.414906153,-0.411326872,,
NEVADA,MINERAL,32021,-0.135630179,-0.174043833,-0.021239705,-0.106633907,-0.271407111,-0.256123765,,
NEVADA,NYE,32023,-0.195304162,-0.197863542,-0.132125093,-0.242323936,-0.420005103,-0.403530895,,
NEVADA,PERSHING,32027,-0.413429523,-0.418883672,-0.218954248,-0.283970276,-0.490918264,-0.510344828,,
NEVADA,STOREY,32029,-0.193548387,-0.176199262,-0.059966915,-0.173292999,-0.337763878,-0.34902371,,
NEVADA,WASHOE,32031,-0.094381894,-0.042142583,0.126326117,0.037028559,0.012486363,0.045242026,,
NEVADA,WHITE PINE,32033,-0.328817386,-0.400315623,-0.314940135,-0.436825054,-0.53432282,-0.583085033,,
NEW HAMPSHIRE,BELKNAP,33001,-0.152267214,-0.118892811,0.011721307,-0.049607508,-0.165444429,-0.104321325,,
NEW HAMPSHIRE,CARROLL,33003,-0.114954563,-0.045886188,0.063119493,-0.008044208,-0.055645597,0.015020619,,
NEW HAMPSHIRE,CHESHIRE,33005,0.107471178,0.192926434,0.274758891,0.247177429,0.123833393,0.172410674,,
NEW HAMPSHIRE,COOS,33007,-0.051986301,0.026124475,0.181918277,0.175327984,-0.088884623,-0.059158341,,
NEW HAMPSHIRE,GRAFTON,33009,0.00604136,0.125697372,0.275786731,0.237077849,0.185579496,0.245988215,,
NEW HAMPSHIRE,HILLSBOROUGH,33011,-0.018243133,-0.028670552,0.037331041,0.0112412,-0.001979856,0.076725224,,
NEW HAMPSHIRE,MERRIMACK,33013,0.009327304,0.051072989,0.138166929,0.127108748,0.030174063,0.098235065,,
NEW HAMPSHIRE,ROCKINGHAM,33015,-0.031541368,-0.041772168,0.010761402,-0.045646319,-0.057613237,0.021157154,,
NEW HAMPSHIRE,STRAFFORD,33017,0.086894904,0.120057355,0.203123042,0.145356473,0.084376812,0.15261699,,
NEW HAMPSHIRE,SULLIVAN,33019,-0.05785301,0.059276932,0.179309132,0.132682972,-0.025834325,0.036177194,,
NEW JERSEY,ATLANTIC,34001,0.189754341,0.058993185,0.15183827,0.16856484,0.070201465,0.066913755,,
NEW JERSEY,BERGEN,34003,0.136209816,0.044555321,0.09511727,0.113345113,0.132798787,0.164465392,,
NEW JERSEY,BURLINGTON,34005,0.153496939,0.069606071,0.187851717,0.180497925,0.148225794,0.195986952,,
NEW JERSEY,CAMDEN,34007,0.328668451,0.255000385,0.365764385,0.373538336,0.326957704,0.3357998,,
NEW JERSEY,CAPE MAY,34009,-0.033722738,-0.144931248,-0.087235267,-0.08604035,-0.199006609,-0.159701286,,
NEW JERSEY,CUMBERLAND,34011,0.191151097,0.066052458,0.218478185,0.24229545,0.061439893,0.060729394,,
NEW JERSEY,ESSEX,34013,0.45714693,0.415786527,0.527748854,0.568320798,0.571378492,0.554123674,,
NEW JERSEY,GLOUCESTER,34015,0.175026562,0.053155575,0.122856604,0.107681269,-0.004830087,0.019472471,,
NEW JERSEY,HUDSON,34017,0.444559963,0.352612354,0.470049679,0.560692442,0.523642165,0.463293976,,
NEW JERSEY,HUNTERDON,34019,-0.191710212,-0.207528494,-0.134821054,-0.177625049,-0.138545372,-0.043873602,,
NEW JERSEY,MERCER,34021,0.269889863,0.233937529,0.36394427,0.371452209,0.374256528,0.401412199,,
NEW JERSEY,MIDDLESEX,34023,0.237408682,0.135683981,0.220231234,0.27627234,0.214935818,0.221130884,,
NEW JERSEY,MONMOUTH,34025,0.046482618,-0.099610254,-0.03773938,-0.050595469,-0.093969979,-0.027811641,,
NEW JERSEY,MORRIS,34027,-0.111506576,-0.158087891,-0.081811803,-0.109067162,-0.043216088,0.042586245,,
NEW JERSEY,OCEAN,34029,-0.016543973,-0.205913348,-0.185986886,-0.175799423,-0.335064623,-0.287787395,,
NEW JERSEY,PASSAIC,34031,0.187011809,0.115357449,0.218613719,0.282452689,0.225136292,0.165788286,,
NEW JERSEY,SALEM,34033,0.054167285,-0.066216715,0.039665364,0.013050405,-0.151793585,-0.128176405,,
NEW JERSEY,SOMERSET,34035,-0.029017171,-0.043000021,0.061670773,0.055897622,0.128485219,0.210788824,,
NEW JERSEY,SUSSEX,34037,-0.207409984,-0.295636636,-0.209217344,-0.213754729,-0.302808731,-0.195736698,,
NEW JERSEY,UNION,34039,0.233129262,0.181206272,0.2839293,0.340454938,0.357247438,0.356704389,,
NEW JERSEY,WARREN,34041,-0.137962305,-0.238508131,-0.142209714,-0.154605699,-0.255443172,-0.162337342,,
NEW MEXICO,BERNALILLO,35001,0.020614823,0.042046486,0.213574873,0.16360174,0.177378014,0.244409459,,
NEW MEXICO,CATRON,35003,-0.537697253,-0.439538384,-0.347537879,-0.439943476,-0.506100537,-0.474204643,,
NEW MEXICO,CHAVES,35005,-0.277591052,-0.370744068,-0.246653401,-0.319534792,-0.361994968,-0.413269171,,
NEW MEXICO,CIBOLA,35006,0.193989842,0.058234273,0.296361438,0.238141453,0.067716731,0.086487701,,
NEW MEXICO,COLFAX,35007,0.009705182,-0.043230563,0.107299499,0.022380291,-0.08552138,-0.109707447,,
NEW MEXICO,CURRY,35009,-0.403542485,-0.497550049,-0.341390774,-0.383779817,-0.442333583,-0.406396927,,
NEW MEXICO,DE BACA,35011,-0.267820774,-0.427995972,-0.303639847,-0.331485588,-0.469230769,-0.471698113,,
NEW MEXICO,DONA ANA,35013,0.056780914,0.035732731,0.176299076,0.147795191,0.177966821,0.183383551,,
NEW MEXICO,EDDY,35015,-0.181424636,-0.315145535,-0.256258398,-0.334267476,-0.412569278,-0.518043235,,
NEW MEXICO,GRANT,35017,0.063339561,0.071684588,0.198909487,0.134242753,0.077121224,0.07183928,,
NEW MEXICO,GUADALUPE,35019,0.319806178,0.187913542,0.426684882,0.436065574,0.205254516,0.144814984,,
NEW MEXICO,HARDING,35021,-0.256323777,-0.187888199,-0.156549521,-0.111480865,-0.294117647,-0.277227723,,
NEW MEXICO,HIDALGO,35023,-0.062704471,-0.112016293,0.029215787,0.049612403,-0.067307692,-0.150455927,,
NEW MEXICO,LEA,35025,-0.442059484,-0.593146692,-0.441887906,-0.497678519,-0.483570461,-0.596137298,,
NEW MEXICO,LINCOLN,35027,-0.358978145,-0.360328378,-0.254331683,-0.326660896,-0.400471804,-0.363671648,,
NEW MEXICO,LOS ALAMOS,35028,-0.144255236,-0.05394302,0.068660222,0.037075277,0.202388608,0.266493126,,
NEW MEXICO,LUNA,35029,-0.063520871,-0.108521006,0.052877698,-0.0116,-0.038793694,-0.104282365,,
NEW MEXICO,MCKINLEY,35031,0.32816928,0.276390438,0.439091653,0.469469652,0.39036078,0.386166277,,
NEW MEXICO,MORA,35033,0.359653126,0.335456476,0.579347826,0.520873229,0.356820975,0.31347729,,
NEW MEXICO,OTERO,35035,-0.295791163,-0.367607397,-0.192777727,-0.280931441,-0.287288136,-0.256077383,,
NEW MEXICO,QUAY,35037,-0.213579605,-0.300947292,-0.205205205,-0.220933369,-0.334546473,-0.378001549,,
NEW MEXICO,RIO ARRIBA,35039,0.386376788,0.306953797,0.508677686,0.525842404,0.402809517,0.335698821,,
NEW MEXICO,ROOSEVELT,35041,-0.35391966,-0.408034714,-0.298809524,-0.388004691,-0.408403361,-0.428571429,,
NEW MEXICO,SAN JUAN,35045,-0.272787604,-0.32622317,-0.211584356,-0.281030344,-0.327065712,-0.282843156,,
NEW MEXICO,SAN MIGUEL,35047,0.472110032,0.443215583,0.605980991,0.568859154,0.462468608,0.387390513,,
NEW MEXICO,SANDOVAL,35043,-0.016501338,-0.027098628,0.127511513,0.052682187,0.029210569,0.083775241,,
NEW MEXICO,SANTA FE,35049,0.364718724,0.432145015,0.550517148,0.510823886,0.510415208,0.537548494,,
NEW MEXICO,SIERRA,35051,-0.225032708,-0.239674229,-0.121239745,-0.188945512,-0.269832079,-0.214802355,,
NEW MEXICO,SOCORRO,35053,0.01772634,0.04190549,0.210766308,0.185736132,0.101485149,0.065223464,,
NEW MEXICO,TAOS,35055,0.394217531,0.493495113,0.648466185,0.602907621,0.520380079,0.547465223,,
NEW MEXICO,TORRANCE,35057,-0.20625,-0.252036269,-0.093358306,-0.171977507,-0.305028463,-0.333470677,,
NEW MEXICO,UNION,35059,-0.465527066,-0.554492291,-0.421928817,-0.434337692,-0.526439483,-0.56176635,,
NEW MEXICO,VALENCIA,35061,-0.046030781,-0.12317392,0.0771653,0.024740335,-0.086039432,-0.096074604,,
NEW YORK,ALBANY,36001,0.267614761,0.22992004,0.294632177,0.32237821,0.252213402,0.312763771,,
NEW YORK,ALLEGANY,36003,-0.272887795,-0.285521536,-0.217606707,-0.207101988,-0.408891504,-0.38703039,,
NEW YORK,BRONX,36005,0.745195554,0.65086359,0.77783606,0.830210249,0.790567228,0.665205054,,
NEW YORK,BROOME,36007,0.096883866,0.026074654,0.080333191,0.064525225,-0.02011107,0.034333754,y,
NEW YORK,CATTARAUGUS,36009,-0.138884772,-0.173399101,-0.10626611,-0.08784896,-0.327171785,-0.293449083,,
NEW YORK,CAYUGA,36011,0.060127141,0.007960723,0.084872911,0.143058808,-0.11642349,-0.09148531,,
NEW YORK,CHAUTAUQUA,36013,-0.034877384,-0.07162548,0.009358198,-0.03411413,-0.230538039,-0.196854609,,
NEW YORK,CHEMUNG,36015,-0.035932113,-0.105003199,-0.012301331,0.001913739,-0.175530884,-0.133111732,,
NEW YORK,CHENANGO,36017,-0.045481481,-0.100323321,-0.011368542,-0.014497256,-0.255257937,-0.231609939,,
NEW YORK,CLINTON,36019,0.074226804,0.071348115,0.229242961,0.266831942,0.019000156,0.051912338,,
NEW YORK,COLUMBIA,36021,0.01171099,0.061505321,0.134328833,0.159325758,0.049446638,0.165506833,,
NEW YORK,CORTLAND,36023,-0.008010423,-0.03211775,0.099680365,0.10731757,-0.055769611,-0.01918509,,
NEW YORK,DELAWARE,36025,-0.109640644,-0.144051781,-0.05208691,-0.06465286,-0.268542846,-0.183929964,,
NEW YORK,DUTCHESS,36027,-0.002496376,-0.022521613,0.08643973,0.111547633,0.00354377,0.095931898,,
NEW YORK,ERIE,36029,0.188388665,0.151335092,0.175309117,0.18745277,0.064096784,0.146075711,,
NEW YORK,ESSEX,36031,-0.049910774,-0.048003354,0.133236512,0.196925286,-0.011383436,0.049871597,,
NEW YORK,FRANKLIN,36033,0.070327277,0.064588338,0.222622314,0.269925945,-0.054506843,-0.021369722,,
NEW YORK,FULTON,36035,-0.097826589,-0.140580689,-0.092364137,-0.075710894,-0.328368059,-0.309363576,,
NEW YORK,GENESEE,36037,-0.16371936,-0.207795504,-0.183987196,-0.150408147,-0.350522094,-0.314328429,,
NEW YORK,GREENE,36039,-0.135204324,-0.158585588,-0.09899171,-0.06609027,-0.257052154,-0.155015798,,
NEW YORK,HAMILTON,36041,-0.346007605,-0.33531961,-0.268542949,-0.217488789,-0.345736434,-0.300085985,,
NEW YORK,HERKIMER,36043,-0.069409854,-0.137124691,-0.092885521,-0.053514377,-0.328166064,-0.302198917,,
NEW YORK,JEFFERSON,36045,-0.038250316,-0.100670103,-0.052848354,-0.005713005,-0.208023852,-0.188583471,,
NEW YORK,KINGS,36047,0.649586375,0.487023467,0.594537635,0.63962526,0.62004208,0.543838415,,
NEW YORK,LEWIS,36049,-0.162043395,-0.169430552,-0.088327792,-0.056928341,-0.375629139,-0.388922983,,
NEW YORK,LIVINGSTON,36051,-0.175146016,-0.19293442,-0.078832941,-0.057564438,-0.219539809,-0.1802186,,
NEW YORK,MADISON,36053,-0.100895438,-0.096377984,0.008664114,0.043425642,-0.141997073,-0.105089593,,
NEW YORK,MONROE,36055,0.064441311,0.042900336,0.177305503,0.214137856,0.149544265,0.208827142,,
NEW YORK,MONTGOMERY,36057,0.023259167,-0.074831535,-0.080842627,0.003299241,-0.246982261,-0.224418714,,
NEW YORK,NASSAU,36059,0.194428759,0.070803745,0.083896483,0.099971662,0.059304485,0.094516427,,
NEW YORK,NEW YORK,36061,0.655820337,0.631024376,0.722674895,0.672042624,0.768506545,0.738310962,,
NEW YORK,NIAGARA,36063,0.073227747,0.01158625,0.010030775,0.041331042,-0.17750698,-0.095731696,,
NEW YORK,ONEIDA,36065,-0.03823076,-0.103922658,-0.060967205,-0.017312572,-0.194420332,-0.153526196,,
NEW YORK,ONONDAGA,36067,0.128753763,0.114148442,0.203236569,0.235022006,0.137631932,0.20482761,,
NEW YORK,ONTARIO,36069,-0.089753635,-0.121911301,-0.001332811,0.023948342,-0.072639596,-0.000233003,,
NEW YORK,ORANGE,36071,-0.036997527,-0.092401485,0.04136442,0.090586512,-0.055038449,-0.001800294,,
NEW YORK,ORLEANS,36073,-0.202676261,-0.245097448,-0.186677929,-0.141438868,-0.394749695,-0.357049252,,
NEW YORK,OSWEGO,36075,-0.008086976,-0.027399384,0.024484824,0.102442197,-0.219863014,-0.20044848,,
NEW YORK,OTSEGO,36077,-0.029931383,-0.013732553,0.059154822,0.044699449,-0.111305906,-0.049852957,,
NEW YORK,PUTNAM,36079,-0.078219381,-0.118226918,-0.074809904,-0.05380539,-0.15769207,-0.078274703,,
NEW YORK,QUEENS,36081,0.53048945,0.437411373,0.505369831,0.592409671,0.53595972,0.448551161,,
NEW YORK,RENSSELAER,36083,0.076655561,0.03380037,0.093436596,0.153993234,-0.014099662,0.055889047,,
NEW YORK,RICHMOND,36085,0.069834859,-0.118950077,-0.040551418,0.056048881,-0.150828912,-0.148339368,,
NEW YORK,ROCKLAND,36087,0.172042748,0.006713353,0.058961979,0.095884026,0.062411631,0.017280901,,
NEW YORK,SARATOGA,36091,-0.034337292,-0.059341461,0.034065885,0.057653303,-0.032096342,0.053655395,,
NEW YORK,SCHENECTADY,36093,0.113121023,0.068519771,0.1268738,0.190627262,0.071254459,0.155529908,,
NEW YORK,SCHOHARIE,36095,-0.152716268,-0.184996909,-0.143383631,-0.104338608,-0.326761566,-0.288298545,,
NEW YORK,SCHUYLER,36097,-0.132466577,-0.167287544,-0.070813953,-0.043456911,-0.223324213,-0.175324013,,
NEW YORK,SENECA,36099,0.00746529,-0.054290375,0.026078098,0.110884969,-0.110085837,-0.090024176,,
NEW YORK,ST. LAWRENCE,36089,0.124110712,0.116465094,0.163668105,0.186738727,-0.088206752,-0.115912254,,
NEW YORK,STEUBEN,36101,-0.236668885,-0.283227698,-0.168413263,-0.133606706,-0.34057902,-0.294178347,,
NEW YORK,SUFFOLK,36103,0.113814026,0.023210774,0.060033959,0.075497477,-0.068431158,-0.010319617,,
NEW YORK,SULLIVAN,36105,0.057670733,0.001582381,0.09469393,0.1149041,-0.112268403,-0.090401913,,
NEW YORK,TIOGA,36107,-0.136679434,-0.164337712,-0.102381984,-0.121105504,-0.257141576,-0.20488677,,
NEW YORK,TOMPKINS,36109,0.211083375,0.285835574,0.421301636,0.370078145,0.433923801,0.489120049,,
NEW YORK,ULSTER,36111,0.060274848,0.117384166,0.231456957,0.233224797,0.099502182,0.207620212,,
NEW YORK,WARREN,36113,-0.097830264,-0.101709649,0.026454698,0.04567584,-0.084691798,-0.001566192,,
NEW YORK,WASHINGTON,36115,-0.125451072,-0.113651755,0.00808835,0.051959299,-0.183953033,-0.154869762,,
NEW YORK,WAYNE,36117,-0.175428527,-0.194975728,-0.098897615,-0.040376062,-0.249628342,-0.194266172,,
NEW YORK,WESTCHESTER,36119,0.21177325,0.186297597,0.27609744,0.266803451,0.336827091,0.362688069,,
NEW YORK,WYOMING,36121,-0.27650763,-0.291290465,-0.261581153,-0.238200184,-0.493583073,-0.45295899,,
NEW YORK,YATES,36123,-0.159470752,-0.185883671,-0.036925175,-0.001059098,-0.198787999,-0.184371524,,
NORTH CAROLINA,ALAMANCE,37001,-0.251555499,-0.232874942,-0.092318928,-0.137142941,-0.126227919,-0.067289264,,
NORTH CAROLINA,ALEXANDER,37003,-0.376222947,-0.404487179,-0.38385302,-0.444405676,-0.554211592,-0.111089148,,
NORTH CAROLINA,ALLEGHANY,37005,-0.189195456,-0.199088461,-0.209576287,-0.356621275,-0.47187206,-0.112244898,,
NORTH CAROLINA,ANSON,37007,0.204257984,0.175284553,0.209540669,0.253464819,0.128307255,-0.0875469,,
NORTH CAROLINA,ASHE,37009,-0.214715006,-0.238095238,-0.232917591,-0.327200634,-0.440405244,-0.188567092,,
NORTH CAROLINA,AVERY,37011,-0.488497162,-0.514752791,-0.441017248,-0.500579972,-0.558734392,-0.251850285,,
NORTH CAROLINA,BEAUFORT,37013,-0.225090972,-0.276969573,-0.174098218,-0.192294666,-0.241415323,-0.112711381,,
NORTH CAROLINA,BERTIE,37015,0.302675585,0.234188247,0.306155895,0.326780599,0.248421954,-0.01946001,,
NORTH CAROLINA,BLADEN,37017,0.083608361,-0.005278973,0.020736434,0.019677884,-0.093854186,-0.06119708,,
NORTH CAROLINA,BRUNSWICK,37019,-0.08006519,-0.211233115,-0.179098236,-0.221488093,-0.284385013,-0.06332132,,
NORTH CAROLINA,BUNCOMBE,37021,-0.088399083,-0.005932599,0.139117089,0.124702418,0.142039771,-0.028978331,,
NORTH CAROLINA,BURKE,37023,-0.213386392,-0.233859957,-0.192318992,-0.234402364,-0.385071942,-0.094480068,,
NORTH CAROLINA,CABARRUS,37025,-0.332516555,-0.34488031,-0.184347514,-0.199937774,-0.196143168,-0.057273495,,
NORTH CAROLINA,CALDWELL,37027,-0.335018189,-0.356864872,-0.297112786,-0.355032823,-0.500991189,-0.097550725,,
NORTH CAROLINA,CAMDEN,37029,-0.155775344,-0.297911227,-0.320058079,-0.340348639,-0.453855374,-0.162607089,,
NORTH CAROLINA,CARTERET,37031,-0.322814708,-0.390381232,-0.346879787,-0.407523158,-0.440168339,-0.119287973,,
NORTH CAROLINA,CASWELL,37033,-0.021253859,-0.034862774,0.031025594,-0.022284627,-0.111472448,-0.144220397,,
NORTH CAROLINA,CATAWBA,37035,-0.354005625,-0.353462377,-0.249629235,-0.294090602,-0.374673467,-0.088175007,,
NORTH CAROLINA,CHATHAM,37037,0.010176294,0.000192886,0.097141119,0.047863634,0.099375141,-0.044301323,,
NORTH CAROLINA,CHEROKEE,37039,-0.316931983,-0.346638093,-0.385984427,-0.458537344,-0.56300684,-0.215977592,,
NORTH CAROLINA,CHOWAN,37041,0.003067485,-0.104158931,-0.011315229,-0.044636909,-0.141394577,-0.045734841,,
NORTH CAROLINA,CLAY,37043,-0.273883697,-0.324907522,-0.355944434,-0.424317618,-0.510815308,-0.169737415,,
NORTH CAROLINA,CLEVELAND,37045,-0.171288096,-0.230184201,-0.198813733,-0.201453623,-0.302531731,-0.092753567,,
NORTH CAROLINA,COLUMBUS,37047,0.089226594,-0.020291633,-0.078988551,-0.078001897,-0.219492668,-0.141420253,,
NORTH CAROLINA,CRAVEN,37049,-0.227637955,-0.253098845,-0.12442262,-0.176846437,-0.214910321,-0.058588524,,
NORTH CAROLINA,CUMBERLAND,37051,0.006441913,-0.035189969,0.176696061,0.196848975,0.159521905,-0.017431193,,
NORTH CAROLINA,CURRITUCK,37053,-0.222584953,-0.345811052,-0.31498829,-0.348018401,-0.493330176,-0.226915216,,
NORTH CAROLINA,DARE,37055,-0.13167205,-0.206393105,-0.092586436,-0.158840547,-0.216125249,-0.101724992,,
NORTH CAROLINA,DAVIDSON,37057,-0.368666782,-0.418246605,-0.335165716,-0.405427504,-0.483702041,-0.125618546,,
NORTH CAROLINA,DAVIE,37059,-0.46670953,-0.48794964,-0.383100943,-0.433091437,-0.474903475,-0.125004939,,
NORTH CAROLINA,DUPLIN,37061,-0.09485754,-0.16209371,-0.094252412,-0.115724553,-0.188626774,-0.11820383,,
NORTH CAROLINA,DURHAM,37063,0.280802326,0.363972969,0.519390491,0.52785634,0.595001729,0.024628434,,
NORTH CAROLINA,EDGECOMBE,37065,0.24607186,0.223634897,0.345468569,0.362005042,0.319979105,-0.007104447,,
NORTH CAROLINA,FORSYTH,37067,-0.12603562,-0.085922731,0.104801575,0.07212657,0.103689039,-0.02427088,,
NORTH CAROLINA,FRANKLIN,37069,-0.065229581,-0.107754087,-0.007057322,-0.041107471,-0.115055321,-0.08537924,,
NORTH CAROLINA,GASTON,37071,-0.340864158,-0.360724649,-0.250266581,-0.253826686,-0.317543114,-0.066382102,,
NORTH CAROLINA,GATES,37073,0.134648868,0.048605971,0.052214022,0.041141586,-0.090689911,-0.131468766,,
NORTH CAROLINA,GRAHAM,37075,-0.386194585,-0.356408327,-0.373771278,-0.413225234,-0.60340691,-0.170203644,,
NORTH CAROLINA,GRANVILLE,37077,0.024285902,-0.023332079,0.065803842,0.045404377,-0.02493328,-0.041363377,,
NORTH CAROLINA,GREENE,37079,-0.149063032,-0.175370828,-0.058743675,-0.076857698,-0.094996912,-0.100194219,,
NORTH CAROLINA,GUILFORD,37081,-0.021694414,0.00897077,0.18357454,0.163780471,0.198853946,-0.002045795,,
NORTH CAROLINA,HALIFAX,37083,0.207660577,0.175090345,0.28241202,0.322596725,0.266897127,0.006483171,,
NORTH CAROLINA,HARNETT,37085,-0.232010593,-0.2873415,-0.166908242,-0.189657952,-0.23612287,-0.055015182,,
NORTH CAROLINA,HAYWOOD,37087,-0.104386477,-0.127564399,-0.077671287,-0.135840423,-0.275197709,-0.108614745,,
NORTH CAROLINA,HENDERSON,37089,-0.339990157,-0.301198131,-0.210175534,-0.273934952,-0.274718097,-0.081204019,,
NORTH CAROLINA,HERTFORD,37091,0.392807395,0.270413182,0.415399061,0.442938267,0.374140978,0.007334963,,
NORTH CAROLINA,HOKE,37093,0.183873223,0.048430736,0.187751968,0.190590438,0.107844213,-0.030269421,,
NORTH CAROLINA,HYDE,37095,-0.0196692,-0.081552551,0.011745646,-0.012589173,-0.140190972,-0.203049759,,
NORTH CAROLINA,IREDELL,37097,-0.316303251,-0.361750303,-0.243705749,-0.304105284,-0.363583514,-0.095017144,,
NORTH CAROLINA,JACKSON,37099,-0.042488244,-0.043318753,0.054073284,-0.009520388,-0.115267461,-0.077842076,,
NORTH CAROLINA,JOHNSTON,37101,-0.328222573,-0.361259819,-0.236943267,-0.275612523,-0.302762225,-0.079572905,,
NORTH CAROLINA,JONES,37103,-0.073662967,-0.158209617,-0.083986991,-0.092734226,-0.177020448,-0.117285068,,
NORTH CAROLINA,LEE,37105,-0.160965424,-0.213733818,-0.083697663,-0.097239985,-0.1292856,-0.043470767,,
NORTH CAROLINA,LENOIR,37107,-0.093795776,-0.117865309,-0.000855114,-0.001139358,-0.036520312,-0.038684924,,
NORTH CAROLINA,LINCOLN,37109,-0.307350483,-0.358970892,-0.332923627,-0.387301156,-0.472453339,-0.10460601,,
NORTH CAROLINA,MACON,37113,-0.28132084,-0.263511715,-0.214468036,-0.303837258,-0.408875606,-0.117003326,,
NORTH CAROLINA,MADISON,37115,-0.140660661,-0.099439924,-0.015993834,-0.090972016,-0.253527376,-0.111960844,,
NORTH CAROLINA,MARTIN,37117,0.054345505,-0.022196709,0.046407782,0.046474866,-0.004262788,-0.116746411,,
NORTH CAROLINA,MCDOWELL,37111,-0.311326815,-0.328708911,-0.269933645,-0.3173656,-0.498163522,-0.160674695,,
NORTH CAROLINA,MECKLENBURG,37119,-0.027209203,0.036347655,0.243685144,0.224089998,0.294050844,0.008023941,,
NORTH CAROLINA,MITCHELL,37121,-0.522575758,-0.462426263,-0.415625797,-0.511010947,-0.578804348,-0.134940825,,
NORTH CAROLINA,MONTGOMERY,37123,-0.107755739,-0.142063492,-0.109634255,-0.151188674,-0.258232236,-0.134485174,,
NORTH CAROLINA,MOORE,37125,-0.276348998,-0.29073524,-0.21377515,-0.279866422,-0.290828062,-0.08196918,,
NORTH CAROLINA,NASH,37127,-0.184151018,-0.164812996,-0.013349463,0.009712942,-0.001762299,-0.034550707,,
NORTH CAROLINA,NEW HANOVER,37129,-0.108732038,-0.120361367,-0.013897581,-0.045518586,-0.0390063,-0.0259956,,
NORTH CAROLINA,NORTHAMPTON,37131,0.347073171,0.274572406,0.304388774,0.348549647,0.260154346,-0.028783383,,
NORTH CAROLINA,ONSLOW,37133,-0.310706603,-0.392735467,-0.214708284,-0.267386021,-0.343187188,-0.095424656,,
NORTH CAROLINA,ORANGE,37135,0.263274157,0.345096878,0.447737285,0.42161627,0.502380374,-0.009635634,,
NORTH CAROLINA,PAMLICO,37137,-0.154711942,-0.222590262,-0.146752086,-0.207630878,-0.263464338,-0.119512515,,
NORTH CAROLINA,PASQUOTANK,37139,0.085389342,0.027476553,0.137183718,0.146297012,0.025012938,-0.062521988,,
NORTH CAROLINA,PENDER,37141,-0.088031652,-0.177816798,-0.156259211,-0.203245403,-0.297113143,-0.055108432,,
NORTH CAROLINA,PERQUIMANS,37143,-0.045750116,-0.200484066,-0.139363175,-0.159801563,-0.276982707,-0.074559059,,
NORTH CAROLINA,PERSON,37145,-0.14197583,-0.182397792,-0.085015028,-0.108761646,-0.170889625,-0.086325021,,
NORTH CAROLINA,PITT,37147,-0.081416135,-0.068340697,0.087789114,0.071383281,0.076160791,-0.022575451,,
NORTH CAROLINA,POLK,37149,-0.236059256,-0.149983372,-0.150918387,-0.213976321,-0.277391622,-0.127771484,,
NORTH CAROLINA,RANDOLPH,37151,-0.458895447,-0.487232371,-0.422790514,-0.500485877,-0.561145954,-0.129671559,,
NORTH CAROLINA,RICHMOND,37153,0.117177097,0.041746671,0.014953174,0.029458722,-0.097371689,-0.048066272,,
NORTH CAROLINA,ROBESON,37155,0.205499714,0.057837088,0.137752853,0.174125646,-0.042733369,-0.127235738,,
NORTH CAROLINA,ROCKINGHAM,37157,-0.175817757,-0.224938483,-0.159665481,-0.211232746,-0.298074649,-0.10439457,,
NORTH CAROLINA,ROWAN,37159,-0.317925362,-0.350511886,-0.228395062,-0.258778405,-0.363684382,-0.105043047,,
NORTH CAROLINA,RUTHERFORD,37161,-0.278964819,-0.330886528,-0.317827298,-0.33377465,-0.473784934,-0.152313457,,
NORTH CAROLINA,SAMPSON,37163,-0.085347471,-0.132403087,-0.084568707,-0.109115917,-0.16549676,-0.067894332,,
NORTH CAROLINA,SCOTLAND,37165,0.200680634,0.107820213,0.150946051,0.168409155,0.07632108,-0.028020305,,
